id,rating,sentiment_label,sentiment_score,verbatim,manual_label,justification_courte
758,3,Neutre,0.95,"Déçu, - Commander trois articles,
Payer trois livraisons!!!",Négatif,Déception/problème: 'déçu'
781,3,Neutre,0.95,Vêtement reçu avec antivol …,Neutre,"Avis factuel neutre, note 3/5"
814,4,Neutre,0.95,Très satisfaite,Positif,Signal positif fort: 'très satisfait'
818,5,Neutre,0.95,"Ravie - Je n'ai jamais été déçue de mes commandes sur Showroom privé, qualité, diversité, livraisons rapides, tout y est.",Positif,Signal positif fort: 'ravie'
819,5,Neutre,0.95,Très bon produit,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
820,4,Neutre,0.95,"Produit de qualité, explications concernant la taille un peu justes.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
830,4,Neutre,0.95,"Achat d'un chemisier de marque italienne en taille 48 équivalent FR 44
de bonne qualité.",Positif,Satisfaction exprimée: 'bonne qualité'
849,4,Neutre,0.95,"Articles correspondant à la demande
Livraison très rapide",Positif,Signal positif fort: 'très rapide'
862,4,Neutre,0.95,"correspond à mon attente, livraison rapide.",Positif,Satisfaction exprimée: 'livraison rapide'
869,4,Neutre,0.95,Produit conforme à la description,Positif,Satisfaction exprimée: 'conforme à la description'
912,4,Neutre,0.95,Tres bien bon produit,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
915,4,Neutre,0.95,Demande accepté rapidement - Demande de remboursement accepté rapidement,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
953,4,Neutre,0.95,Commande reçu rapidement,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
979,4,Neutre,0.95,Satisfait - Produit conforme à la description et livraison rapide,Positif,Satisfaction exprimée: 'satisfait'
981,4,Neutre,0.95,Bien livraison rapide,Positif,Satisfaction exprimée: 'livraison rapide'
985,4,Neutre,0.95,Bonne reception,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1007,5,Neutre,0.95,"Ravie - Je n'ai jamais été déçue de mes commandes sur Showroom privé, qualité, diversité, livraisons rapides, tout y est.",Positif,Signal positif fort: 'ravie'
1008,5,Neutre,0.95,Très bon produit,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1009,4,Neutre,0.95,"Produit de qualité, explications concernant la taille un peu justes.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1020,4,Neutre,0.95,"Achat d'un chemisier de marque italienne en taille 48 équivalent FR 44
de bonne qualité.",Positif,Satisfaction exprimée: 'bonne qualité'
1023,5,Neutre,0.95,Livraison rapide article conforme à la description,Positif,Satisfaction exprimée: 'article conforme'
1039,5,Neutre,0.95,Commande reçue à la date prevue,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1040,5,Neutre,0.95,Livraison très rapide,Positif,Signal positif fort: 'très rapide'
1057,5,Neutre,0.95,Très beaux produit,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1063,5,Neutre,0.95,Conforme a la description,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1069,5,Neutre,0.95,"Très bonnes marques,prix très intéressants,livraison rapide.",Positif,Satisfaction exprimée: 'livraison rapide'
1071,5,Neutre,0.95,"bien reçu la commande ,article de bonne qualité ,livraison très rapide emballage de bonne qualité.....",Positif,Signal positif fort: 'très rapide'
1072,5,Neutre,0.95,Livraison dans les temps,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1078,5,Neutre,0.95,Articles parfaits.,Positif,Signal positif fort: 'parfait'
1082,5,Neutre,0.95,Livraison rapide,Positif,Satisfaction exprimée: 'livraison rapide'
1092,5,Neutre,0.95,Commande livrée dans les temps,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1108,5,Neutre,0.95,Livraison dans les temps. Articles conformes à la description. De bonne qualité. Je recommande.,Positif,Satisfaction exprimée: 'bonne qualité'
1112,5,Neutre,0.95,Délai très court .Matériel correspondant à mon attente,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1129,5,Neutre,0.95,LIVRAISON. PRODUIT DE QUALITE,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1140,5,Neutre,0.95,Transaction excellente,Positif,Signal positif fort: 'excellent'
1148,5,Neutre,0.95,beaux couteaux,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1153,5,Neutre,0.95,"Achat simple envoi rapide, produit conforme à ma commande, parfait",Positif,Signal positif fort: 'parfait'
1172,5,Neutre,0.95,Je cherche quelque chose je vais directement sur Showroomprive.,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1180,5,Neutre,0.95,"Toujours de bons plans,de bonnes marques de bonnes affaires j’adore votre site",Positif,Satisfaction exprimée: 'bonnes affaires'
1186,5,Neutre,0.95,Livraison rapide,Positif,Satisfaction exprimée: 'livraison rapide'
217,5,Neutre,0.96,Jamais été déçue,Négatif,Déception/problème: 'déçu'
219,5,Neutre,0.96,Rapide aucun probleme,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
338,1,Neutre,0.96,Je n’ai pas reçu ma commande,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
356,1,Neutre,0.96,Valise reçu fissuré,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
357,5,Neutre,0.96,Jamais été déçue,Négatif,Déception/problème: 'déçu'
425,5,Neutre,0.96,Jamais été déçue,Négatif,Déception/problème: 'déçu'
427,5,Neutre,0.96,Rapide aucun probleme,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
439,2,Neutre,0.96,Commandé non conforme - Chaussure commandé en couleur « camel » reçu dans un autre coloris…,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
570,2,Neutre,0.96,Je n'ai pas reçu le produit commandé,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
623,5,Neutre,0.96,Jamais été déçue,Négatif,Déception/problème: 'déçu'
625,5,Neutre,0.96,Rapide aucun probleme,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
674,3,Neutre,0.96,Commande non conforme,Neutre,"Avis factuel neutre, note 3/5"
722,3,Neutre,0.96,Je n’ai pas reçu le produit commandé,Neutre,"Avis factuel neutre, note 3/5"
829,5,Neutre,0.96,Rapide aucun probleme,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
900,4,Neutre,0.96,"Produit de bonne qualité, livré dans les temps",Positif,Satisfaction exprimée: 'bonne qualité'
1017,5,Neutre,0.96,Jamais été déçue,Négatif,Déception/problème: 'déçu'
1019,5,Neutre,0.96,Rapide aucun probleme,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1098,5,Neutre,0.96,"produits exactement conformes à la description
je suis ravie",Positif,Signal positif fort: 'ravie'
1156,5,Neutre,0.96,"produit conforme, tarif raissonable, livraison dans les temps.",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1152,5,Neutre,0.97,"Ventes privées adorées , frais de port assez sages",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
0,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
1,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
2,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
3,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
4,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
5,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
6,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
7,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
8,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
9,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
10,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
11,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
12,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
13,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
14,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
15,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
16,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
17,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
18,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
19,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
20,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
21,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
22,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
23,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
24,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
25,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
26,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
27,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
28,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
29,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
30,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
31,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
32,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
33,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
34,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
35,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
36,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
37,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
38,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
39,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
40,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
41,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
42,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
43,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
44,1,Négatif,1.0,,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
45,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
46,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
47,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
48,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
49,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
50,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
51,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
52,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
53,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
54,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
55,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
56,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
57,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
58,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
59,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
60,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
61,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
62,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
63,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
64,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
65,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
66,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
67,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
68,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
69,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
70,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
71,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
72,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
73,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
74,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
75,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
76,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
77,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
78,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
79,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
80,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
81,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
82,2,Négatif,1.0,,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
83,4,Positif,1.0,,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
84,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
85,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
86,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
87,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
88,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
89,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
90,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
91,3,Neutre,1.0,,Neutre,"Avis factuel neutre, note 3/5"
