"id","verbatim","rating","manual_label","label_confidence","issue_type","is_mixed","justification_courte"
"1621","Emballage très moyen, la raquette de tennis même pas calée avec du plastique, elle se baladait dans le carton, des trucs envoyés en même temps et rentrant largement dans le carton de la raquette ont été envoyé individuellement et tour de poignets que j'ai acheté sont arrivé en couleur bleu nuit presque noir alors qu'ils étaient sensé être bleu clair","3","Négatif","Moyenne","Autre","False","Avis négatif: problème dominant (autre) avec note 3/5."
"1622","Paire de solaire, sans protection - J'ai acheté une paire de solaire pour offrir. Les lunettes sont arrivés dans le sachet Intersport sans protection.
Il serait à l'avenir bien de retirer l'antivol, de nettoyer les verres (traces de doigts) et enfin de les mettre dans un pochon ou boîtier. Heureusement, elles sont arrivées sans dommage. J'ai dû aller en boutique pour avoir un pochon, histoire que ça fasse un peu plus cadeau.","3","Neutre","Moyenne","Avis mixte","True","Avis neutre: texte mitigé ou signal insuffisant, note 3/5."
"1624","Attention aux tee-shirts, car les coutures sur le devant au lieu d'être sur les côtés rendent le vêtement impossible à mettre.","3","Négatif","Haute","Autre","False","Avis négatif: problème dominant (autre) avec note 3/5."
"1625","première expérience compliquée - Dommage que cette première expérience ne ce soit pas déroulée comme prévu (délais de traitement de ma commande et de livraison de l'article longs) car au final le vélo reçu est plus que satisfaisant à première vue ; reste à confirmer à l'usage... à suivre ?","3","Neutre","Moyenne","Avis mixte","True","Avis neutre: texte mitigé ou signal insuffisant, note 3/5."
"1627","Ne pas oublier de retirer les antivols avant d'expedier les vêtements - Commande d'un vêtement reçu rapidement .Conforme mais l'antivol n'a pas été retiré .Je vais donc devoir aller en magasin afin de regler ce problème .Quel dommage!","3","Neutre","Moyenne","Avis mixte","True","Avis neutre: texte mitigé ou signal insuffisant, note 3/5."
"1628","Deux produits sur quatre défectueux - Rien à dire sur le site pour passer la commande, pareil pour le retrait en magasin. Par contre sur quatre produits commandés deux sont défectueux. Valves des chambres à air bloquées et après déblocage ne tiennent pas l'air.","3","Négatif","Moyenne","Livraison retardée","True","Avis négatif: problème dominant (livraison retardée) avec note 3/5."
"1629","Achat tapis yoga - Ma commande est arr6dans le délai donné 👍😃","4","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 4/5."
"1630","Site de confiance. Nombreux articles de marque. Livraison sans problème. Facilité de renvoi.","4","Positif","Moyenne","Avis mixte","True","Avis positif global malgré une nuance ou incident secondaire, note 4/5."
"1631","Agréable mais manque de personnel!, - Agréable mais manque depe","4","Positif","Moyenne","Avis mixte","True","Avis positif global malgré une nuance ou incident secondaire, note 4/5."
"1632","Produits de qualite, sauf pour la marque intersport en vêtements. Les tailles ne correspondent pas toujours.
Personnel compétent
Programme fidélité interessant.
Devrait agrandir le magasin de saint doulchard","4","Positif","Haute","Produit conforme","False","Avis positif: expérience globalement satisfaisante, note 4/5."
"1633","Mini soucis mais super enseigne - Ca fait 2 fois que je commande des baskets et le carton arrive très endommagé la ca ma beaucoup gêné car c'était un cadeau , mais je met 10 pour tout le reste 😊","4","Positif","Moyenne","Avis mixte","True","Avis positif global malgré une nuance ou incident secondaire, note 4/5."
"1634","Satisfaite de ma commande, de la remise appliquée, des délais de livraison respectés","4","Positif","Moyenne","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 4/5."
"1635","Le délai de livraison en magasin était top!
Par contre il n’y avait pas beaucoup de réductions.","4","Positif","Moyenne","Avis mixte","True","Avis positif global malgré une nuance ou incident secondaire, note 4/5."
"1636","Qualité des services et des produits. Rapidité de la livraison.","4","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 4/5."
"1637","Facilité de passer commande.
Livraison plus rapide que prévue","4","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 4/5."
"1638","Rapidité de livraison, cagnotte possible et prix abordables.","4","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 4/5."
"1639","j'ai bien reçu le colis, conforme à la description, tout est ok! cependant le systeme anti-vol des jeans commandé n'était pas enlever.","4","Positif","Moyenne","Avis mixte","True","Avis positif global malgré une nuance ou incident secondaire, note 4/5."
"1640","Livraison rapide et produit conforme à celui du site. Il manquait juste des indications sur la taille des baskets : pieds forts ou pieds fins.","4","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 4/5."
"1641","Bon Service Client - Je cherchais à acheté une vis pour réparer la pédale de vélo, il n'en vendait pas mais le sav m'a gentiment offert une vis de récupération","5","Positif","Moyenne","Avis mixte","True","Avis positif global malgré une nuance ou incident secondaire, note 5/5."
"1642","Article facile à trouver et livraison rapide en magasin","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1643","Site sérieux. Il me semble que le produit acheté est de bonne qualité, comme annoncé, à voir à l usage.
Livraison rapide.","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1644","Qualité prix, et livraison fiable","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1645","Excellent rapport qualité prix. - La fiabilité d'une grande enseigne et le choix/prix d'un site internet. La livraison a été faite en un jour en cette période de ponts.","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1646","Large choix de grandes marques de sport, avec de multiples articles.
Rapport qualité prix
Livraison rapide","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1647","Au top - Commande facile sur le site. Livraison rapide et respect des délais.","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1648","Colis reçu dans les temps et en très bon état…","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1649","Livraison très rapide","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1650","Baskets puma - Site facile d'utilisation. La commande et le suivi se sont bien passés. Livraison la date prévue. Baskets au top. Je recommande.","5","Positif","Haute","Livraison conforme","False","Avis positif: expérience globalement satisfaisante, note 5/5."
"1651","j'ai fait plusieurs achat en magasin et je trouve qu'il y a du choix à des prix moins cher que d'autre magasin de sport et j'ai toujours trouver ce que je cherchais .j'ai fait quelque achats en ligne et je n'ais jamais été déçu. Je l'ais même recommandé à des amis qui en sont satisfait","5","Positif","Moyenne","Avis mixte","True","Avis positif global malgré une nuance ou incident secondaire, note 5/5."
"1652","Retour chez amazon - 1 délai de livraison très long
2 l indication concernant les délais de livraison accessoire vélo est très peu visible
3 votre transporteur a perdu le colis
Plus d' une semaine de perdu
Tant pis pour moi, j' aurais essayer
Du coup commande chez amazon livrer 48h plus tard","1","Négatif","Haute","Livraison retardée","False","Avis négatif: problème dominant (livraison retardée) avec note 1/5."
"1653","J’ai tapé short homme et je me suis retrouvé avec un short enfants taille M","2","Négatif","Haute","Autre","False","Avis négatif: problème dominant (autre) avec note 2/5."
"1655","Plusieurs commandes annulées alors que les produits sont bien en stock au moment de la commande ... et le sont encore plusieurs jours après l'annulation de mes commandes !","2","Négatif","Haute","Site/commande","False","Avis négatif: problème dominant (site/commande) avec note 2/5."
"1656","livraison trop lente, toujours pas été livré","1","Négatif","Haute","Livraison retardée","False","Avis négatif: problème dominant (livraison retardée) avec note 1/5."
"1657","Mon jean est arrivé tâché. Aucune réponse du sav à ce jour","1","Négatif","Haute","Service client","False","Avis négatif: problème dominant (service client) avec note 1/5."
"1658","Chaussures neuves d’occasions .
Elles ont déjà été portées.
Semelles sales . Lacets déjà fait et chaussures disposés de manière très aléatoire dans la boite.
Déception .","1","Négatif","Haute","Autre","False","Avis négatif: problème dominant (autre) avec note 1/5."
"1659","Colis reçu avec antivol, deux aller retours et une perte de temps! Une semelle intérieur qui se décolle comme si le produit était défectueux. Cette fois, je suis très déçu!","2","Négatif","Haute","Livraison retardée","False","Avis négatif: problème dominant (livraison retardée) avec note 2/5."
"1660","Maillot de Foot a 160 € arrivé tâché + forte odeur de transpiration
Pas ce qu'on attends d'un maillot EDF neuf....","1","Négatif","Haute","Autre","False","Avis négatif: problème dominant (autre) avec note 1/5."
"1661","Erreur de livraison - J’ai commander 2 cagoules homme pour la moto
J’ai recu 2 cagoules junior …","1","Négatif","Haute","Livraison retardée","False","Avis négatif: problème dominant (livraison retardée) avec note 1/5."
"1662","Lors de la réception de mon colis. Mes chaussures étaient sales à l' intérieur, plein de poils d'animaux et une semelle était manquante. Mon colis était en mauvais état à l intérieur comme a l'extérieur.","2","Négatif","Haute","Livraison retardée","False","Avis négatif: problème dominant (livraison retardée) avec note 2/5."
"1663","Commande incomplète, le service client ne répond pas.","2","Négatif","Haute","Service client","False","Avis négatif: problème dominant (service client) avec note 2/5."
"1664","Pas recu mon colis . La photo de colissimo ne conrespond pas du tout a ma boite au lettre . Mon gendre qui a commandé la meme chose le meme jour a exactement le meme probleme. Î y a anguille sous roche avec ce vendeur mais cdiscount l'approuve .pour moi cdiscount c'est fini. Cest pas le 5 e de dédomagement proposé qui vont me faire change d'avis. Cdiscount ecoute plutot les vendeurs que les clients . Honte a vous . Un client, voir 2 avec ma fille de perdus","1","Négatif","Moyenne","Livraison retardée","True","Avis négatif: problème dominant (livraison retardée) avec note 1/5."
